"season","round","date","Home_team","Away_team","home_score","away_score","WinningTeam","margin","BO_Diff","CCL_Diff","CG_Diff","CL_Diff","CM_Diff","CP_Diff","D_Diff","DE_Diff","FA_Diff","FF_Diff","GA_Diff","HB_Diff","I50_Diff","ITC_Diff","K_Diff","M_Diff","MG_Diff","OP_Diff","R50_Diff","SCL_Diff","SI_Diff","TO_Diff","UP_Diff","T5_Diff","Winner"
2017,"Round 16",2017-07-09,"West Coast","Port Adelaide",88,120,"Port Adelaide",32,4,1,8,4,1,6,37,2.40000000000001,6,-6,6,11,18,1,26,23,612,9,-12,3,9,-1,36,6,"AWAY"
2017,"Round 17",2017-07-14,"St Kilda","Essendon",57,118,"Essendon",61,6,1,5,-3,7,15,66,5.7,-3,3,6,3,17,8,63,48,1157,-5,-7,-4,63,-8,44,-3,"AWAY"
2017,"Round 17",2017-07-15,"Gold Coast","Collingwood",88,103,"Collingwood",15,-2,5,-13,2,0,24,76,3.09999999999999,-3,3,5,56,19,7,20,-1,308,-13,-19,-3,56,-10,58,4,"AWAY"
2017,"Round 17",2017-07-15,"GWS","Sydney",83,96,"Sydney",13,-9,-3,0,-24,-3,-8,-30,0.100000000000009,-3,3,4,-22,-9,17,-8,-1,164,2,15,-21,-5,-15,-15,2,"AWAY"
2017,"Round 17",2017-07-15,"Melbourne","Adelaide",70,116,"Adelaide",46,-6,-4,-2,8,3,0,1,3.7,7,-7,7,-26,-3,7,27,27,266,1,10,12,33,-8,11,-4,"AWAY"
2017,"Round 17",2017-07-16,"Carlton","Western Bulldogs",62,82,"Western Bulldogs",20,8,4,6,1,6,10,68,4.09999999999999,2,-2,0,79,10,5,-11,-16,534,11,-7,-3,30,-4,46,9,"AWAY"
2017,"Round 17",2017-07-16,"Fremantle","West Coast",44,74,"West Coast",30,5,3,3,-12,7,0,52,5.8,8,-8,2,12,-11,6,40,56,-78,2,15,-15,0,-6,68,-2,"AWAY"
2017,"Round 18",2017-07-22,"Fremantle","Hawthorn",48,100,"Hawthorn",52,4,-4,-9,-12,8,-5,90,5.59999999999999,-1,1,9,58,10,13,32,36,916,1,-6,-8,98,-13,88,1,"AWAY"
2017,"Round 19",2017-07-29,"Gold Coast","Richmond",65,98,"Richmond",33,1,14,3,6,3,4,33,-1.10000000000001,6,-6,4,24,11,8,9,-10,320,2,-7,-8,56,-9,25,19,"AWAY"
2017,"Round 19",2017-07-29,"Carlton","Geelong",58,123,"Geelong",65,0,-3,-1,-8,-1,5,157,11.2,8,-8,6,116,26,13,41,49,951,0,-16,-5,84,-14,155,7,"AWAY"
2017,"Round 20",2017-08-04,"Geelong","Sydney",61,107,"Sydney",46,-3,1,0,-11,2,-5,-44,3.5,0,0,5,-33,-1,8,-11,-28,1122,12,15,-12,35,-5,-63,0,"AWAY"
2017,"Round 20",2017-08-05,"Brisbane","Western Bulldogs",89,103,"Western Bulldogs",14,11,13,-4,15,-6,8,59,4.3,8,-8,0,28,27,-1,31,3,524,-10,-19,2,23,-1,44,6,"AWAY"
2017,"Round 20",2017-08-05,"North Melbourne","Collingwood",57,111,"Collingwood",54,15,-4,-10,-8,-1,12,65,3.8,-5,5,7,3,-5,9,62,36,1090,1,14,-4,40,-10,43,-2,"AWAY"
2017,"Round 21",2017-08-11,"Western Bulldogs","GWS",57,105,"GWS",48,2,-1,19,5,4,22,54,3.90000000000001,9,-9,3,10,-31,-1,44,27,972,16,38,6,22,0,32,1,"AWAY"
2017,"Round 21",2017-08-12,"Essendon","Adelaide",80,123,"Adelaide",43,6,2,-11,0,13,17,10,1.2,-7,7,6,-14,15,7,24,20,437,-10,-10,-2,59,-7,-5,8,"AWAY"
2017,"Round 22",2017-08-18,"Adelaide","Sydney",80,83,"Sydney",3,4,4,18,5,-1,-21,-51,-2.40000000000001,14,-14,-2,-29,-21,-10,-22,-18,107,0,25,1,-51,9,-47,-5,"AWAY"
2017,"Round 22",2017-08-19,"Western Bulldogs","Port Adelaide",79,96,"Port Adelaide",17,-1,-1,9,0,6,-1,-13,-1.2,7,-7,5,-50,9,6,37,43,119,-10,-3,1,21,-5,-6,15,"AWAY"
2017,"Round 22",2017-08-19,"Collingwood","Geelong",59,70,"Geelong",11,1,2,4,2,-2,-4,37,7.2,7,-7,-1,39,22,4,-2,7,555,12,-15,0,23,-4,53,11,"AWAY"
2017,"Round 22",2017-08-19,"Gold Coast","Essendon",57,90,"Essendon",33,-3,3,-1,7,5,26,72,0.599999999999994,2,-2,4,31,41,18,41,32,592,-4,-31,4,49,-18,52,15,"AWAY"
2017,"Round 22",2017-08-20,"Fremantle","Richmond",51,155,"Richmond",104,9,3,-19,4,0,18,130,6,-7,7,9,69,9,7,61,45,1362,15,7,1,63,-8,110,-9,"AWAY"
2017,"Round 23",2017-08-26,"Brisbane","North Melbourne",79,130,"North Melbourne",51,11,11,-7,18,-3,18,38,0.5,-6,6,3,-19,15,1,57,18,1178,4,-3,7,10,-3,20,16,"AWAY"
2017,"Qualifying Final",2017-09-08,"Geelong","Richmond",40,91,"Richmond",51,3,5,-8,-2,2,19,-1,-4.09999999999999,-2,2,7,-47,19,10,46,20,609,0,-6,-7,43,-11,-28,17,"AWAY"
2017,"Grand Final",2017-09-30,"Adelaide","Richmond",60,108,"Richmond",48,1,2,-8,6,5,30,-7,-6.30000000000001,-5,5,8,-22,9,8,15,-22,510,8,-7,4,33,-6,-47,9,"AWAY"
2018,"Round 1",2018-03-25,"Melbourne","Geelong",94,97,"Geelong",3,-5,-3,1,-8,6,-6,60,1.39999999999999,9,-9,4,25,-23,-2,35,51,-9,3,25,-5,24,2,64,-8,"AWAY"
2018,"Round 1",2018-03-25,"West Coast","Sydney",86,115,"Sydney",29,0,6,-8,9,-3,22,54,1.30000000000001,-7,8,6,61,-8,5,-7,-3,193,17,14,3,-7,-5,39,1,"AWAY"
2018,"Round 2",2018-03-31,"Carlton","Gold Coast",67,101,"Gold Coast",34,-1,-1,4,9,-3,6,-37,0.799999999999997,2,-2,6,-27,-17,0,-10,-9,220,0,22,10,21,0,-46,-2,"AWAY"
2018,"Round 2",2018-03-31,"Collingwood","GWS",79,95,"GWS",16,2,3,9,4,-3,-4,-25,3.40000000000001,8,-8,8,-37,-2,-5,12,11,147,8,7,1,24,3,-18,-4,"AWAY"
2018,"Round 2",2018-03-31,"Brisbane","Melbourne",74,100,"Melbourne",26,0,4,6,0,11,23,30,5.5,9,-9,2,11,4,10,19,17,422,-7,1,-4,19,-8,20,1,"AWAY"
2018,"Round 2",2018-04-01,"Western Bulldogs","West Coast",70,121,"West Coast",51,2,-2,4,-2,4,26,7,1,1,-1,6,-19,4,2,26,9,388,-10,8,0,26,-2,-16,7,"AWAY"
2018,"Round 2",2018-04-01,"Sydney","Port Adelaide",71,94,"Port Adelaide",23,5,-2,-16,-6,-5,-11,-13,4.9,-3,3,-1,-22,0,13,9,4,103,0,5,-4,-3,-10,14,10,"AWAY"
2018,"Round 2",2018-04-02,"Geelong","Hawthorn",117,118,"Hawthorn",1,1,9,6,6,1,0,-49,-1.7,8,-8,1,-37,19,5,-12,-14,360,10,-16,-3,5,-5,-51,5,"AWAY"
2018,"Round 3",2018-04-06,"Carlton","Collingwood",76,100,"Collingwood",24,8,-11,-5,-5,3,1,82,6,-5,5,9,63,-5,4,19,29,196,7,7,6,20,-3,88,1,"AWAY"
2018,"Round 3",2018-04-07,"Gold Coast","Fremantle",68,96,"Fremantle",28,2,3,-17,8,2,19,63,4.5,1,-1,5,51,13,7,12,10,506,10,-5,5,88,-6,46,-9,"AWAY"
2018,"Round 3",2018-04-07,"St Kilda","Adelaide",55,104,"Adelaide",49,1,0,-11,3,1,-1,20,4.2,-4,4,8,4,-3,-3,16,10,716,5,10,3,46,3,8,9,"AWAY"
2018,"Round 4",2018-04-13,"Adelaide","Collingwood",58,106,"Collingwood",48,5,-2,11,24,-4,35,60,0.799999999999997,1,-1,4,56,9,-1,4,-28,1020,1,-2,26,53,0,26,-1,"AWAY"
2018,"Round 4",2018-04-14,"Western Bulldogs","Sydney",79,86,"Sydney",7,5,-5,14,-10,3,-2,-53,0.199999999999989,13,-13,0,0,-18,6,-53,-28,-179,-11,22,-5,-46,-8,-58,-1,"AWAY"
2018,"Round 5",2018-04-20,"Sydney","Adelaide",75,85,"Adelaide",10,-2,1,-5,6,-2,5,-4,3.40000000000001,-1,1,3,-13,-16,-5,9,0,-507,-5,12,5,-1,5,-6,4,"AWAY"
2018,"Round 5",2018-04-21,"Carlton","West Coast",69,79,"West Coast",10,0,-5,3,0,3,-5,-7,2,9,-9,-1,4,6,13,-11,-16,430,-4,1,5,22,-13,-2,2,"AWAY"
2018,"Round 5",2018-04-21,"Port Adelaide","Geelong",50,84,"Geelong",34,4,-3,-3,-6,-1,13,-42,-0.299999999999997,-4,4,2,2,1,7,-44,-45,-123,-14,2,-3,31,-6,-67,-1,"AWAY"
2018,"Round 5",2018-04-22,"Brisbane","Gold Coast",71,76,"Gold Coast",5,1,1,-7,1,-1,12,-32,-1,0,0,-3,-32,-5,8,0,-17,-343,1,8,0,-20,-8,-49,4,"AWAY"
2018,"Round 5",2018-04-24,"Melbourne","Richmond",56,102,"Richmond",46,11,8,-10,5,-8,-6,16,0.600000000000009,2,-2,8,-1,13,2,17,-16,665,27,-1,-3,47,-1,8,1,"AWAY"
2018,"Round 6",2018-04-28,"Geelong","Sydney",69,86,"Sydney",17,1,11,1,18,1,-8,50,4.40000000000001,8,-8,1,17,0,0,33,33,539,9,9,7,16,0,64,-2,"AWAY"
2018,"Round 6",2018-04-28,"North Melbourne","Port Adelaide",69,102,"Port Adelaide",33,7,5,-3,6,-1,-11,58,5.2,0,0,7,13,4,0,45,28,611,27,9,1,46,1,55,6,"AWAY"
2018,"Round 6",2018-04-29,"Essendon","Melbourne",72,108,"Melbourne",36,-8,12,-8,10,5,10,-42,0.700000000000003,-2,2,0,-34,8,-4,-8,13,475,-5,0,-2,-2,4,-49,1,"AWAY"
2018,"Round 6",2018-04-29,"Collingwood","Richmond",70,113,"Richmond",43,4,7,20,10,4,30,-51,-4.59999999999999,11,-11,2,-44,16,9,-7,-30,621,-5,-11,3,16,-10,-80,1,"AWAY"
2018,"Round 6",2018-04-29,"Fremantle","West Coast",81,89,"West Coast",8,3,9,-7,13,-2,9,15,-4.7,-2,2,2,-31,10,0,46,13,466,-18,-7,4,38,2,-9,0,"AWAY"
2018,"Round 7",2018-05-05,"Essendon","Hawthorn",67,90,"Hawthorn",23,2,-1,-20,1,-2,-13,-44,0.799999999999997,-5,5,-3,-64,15,5,20,8,226,-6,-10,2,15,-5,-29,4,"AWAY"
2018,"Round 7",2018-05-05,"Sydney","North Melbourne",66,68,"North Melbourne",2,2,-6,2,-10,5,11,22,5.3,-7,7,-4,7,-10,8,15,17,-170,-3,3,-4,24,-7,24,-7,"AWAY"
2018,"Round 7",2018-05-06,"St Kilda","Melbourne",67,106,"Melbourne",39,-10,7,7,6,6,20,-12,-1.7,-5,5,1,-40,7,-2,28,15,572,-5,2,-1,36,3,-34,-7,"AWAY"
2018,"Round 7",2018-05-06,"Brisbane","Collingwood",114,121,"Collingwood",7,-1,6,-1,11,6,17,13,-6.5,3,-3,2,11,5,-4,2,-10,64,-11,-3,5,4,4,0,-1,"AWAY"
2018,"Round 8",2018-05-11,"Hawthorn","Sydney",71,79,"Sydney",8,2,9,3,11,2,25,52,-1.5,0,0,3,67,-24,-5,-15,-16,250,-2,26,2,-39,6,31,1,"AWAY"
2018,"Round 8",2018-05-12,"GWS","West Coast",61,86,"West Coast",25,-7,-2,-11,-5,5,-8,12,2.10000000000001,-4,4,4,-22,2,-3,34,30,209,3,0,-3,12,3,16,6,"AWAY"
2018,"Round 8",2018-05-12,"Gold Coast","Melbourne",77,146,"Melbourne",69,1,3,-13,16,7,13,97,8.60000000000001,-2,2,12,67,40,14,30,12,1021,-4,-31,13,51,-15,94,10,"AWAY"
2018,"Round 8",2018-05-13,"North Melbourne","Richmond",72,82,"Richmond",10,7,0,7,-5,-6,-18,31,1.80000000000001,9,-9,2,5,11,11,26,17,185,10,-10,-5,22,-8,50,10,"AWAY"
2018,"Round 8",2018-05-13,"Collingwood","Geelong",45,66,"Geelong",21,-8,0,-8,3,4,9,-27,0.599999999999994,-2,2,3,-21,0,2,-6,-25,-170,-19,0,3,-35,-2,-48,-1,"AWAY"
2018,"Round 9",2018-05-19,"Gold Coast","Port Adelaide",42,82,"Port Adelaide",40,-1,8,5,-5,4,5,27,0.699999999999996,13,-13,2,1,25,12,26,15,940,16,-14,-13,63,-12,20,1,"AWAY"
2018,"Round 9",2018-05-19,"St Kilda","Collingwood",72,100,"Collingwood",28,-1,-5,-11,3,4,-1,45,0.800000000000011,-10,10,4,-3,0,-8,48,42,489,-8,6,8,25,10,40,-1,"AWAY"
2018,"Round 9",2018-05-20,"Carlton","Melbourne",50,159,"Melbourne",109,3,4,-8,3,2,20,54,5.59999999999999,6,-6,15,28,30,6,26,14,1577,-1,-8,-1,78,-9,41,5,"AWAY"
2018,"Round 10",2018-05-26,"Brisbane","Sydney",49,67,"Sydney",18,1,0,8,-12,-2,12,37,-2.8,5,-5,-1,28,-5,7,9,-8,808,-32,11,-12,-9,-6,14,-2,"AWAY"
2018,"Round 10",2018-05-26,"GWS","Essendon",60,95,"Essendon",35,3,8,8,13,-5,-1,-20,-8.10000000000001,7,-7,5,-33,-3,-4,13,-14,504,-7,8,5,11,5,-31,5,"AWAY"
2018,"Round 10",2018-05-27,"Hawthorn","West Coast",60,75,"West Coast",15,0,2,10,10,7,22,-6,-2.2,4,-4,-1,-2,-2,1,-4,7,-54,-12,4,8,2,-3,-23,-2,"AWAY"
2018,"Round 10",2018-05-27,"Fremantle","North Melbourne",58,86,"North Melbourne",28,3,-7,-1,-5,-4,17,-2,-6.90000000000001,-3,3,2,5,14,13,-7,-21,697,-6,-9,2,1,-15,-31,5,"AWAY"
2018,"Round 11",2018-06-02,"Western Bulldogs","Melbourne",51,100,"Melbourne",49,-6,-8,12,-19,18,20,68,1.7,8,-8,8,33,17,12,35,53,893,-15,-5,-11,61,-11,60,-7,"AWAY"
2018,"Round 11",2018-06-02,"Gold Coast","Geelong",36,121,"Geelong",85,17,1,1,2,-4,17,139,9.3,-2,2,9,109,21,11,30,1,1142,-3,-7,1,96,-11,122,-2,"AWAY"
2018,"Round 11",2018-06-02,"Essendon","Richmond",43,114,"Richmond",71,4,0,-13,-14,3,-1,5,0.400000000000006,3,-3,7,-1,3,20,6,-4,844,10,7,-14,60,-20,-4,-3,"AWAY"
2018,"Round 11",2018-06-03,"Adelaide","GWS",81,97,"GWS",16,1,1,24,-12,5,-19,-13,5.19999999999999,14,-14,1,-20,-4,8,7,5,285,12,9,-13,-8,-9,3,7,"AWAY"
2018,"Round 12",2018-06-09,"St Kilda","Sydney",55,126,"Sydney",71,-1,2,5,12,0,1,56,8.40000000000001,-2,2,11,50,-6,-2,6,10,766,-6,18,10,61,2,55,-4,"AWAY"
2018,"Round 12",2018-06-10,"Brisbane","Essendon",62,84,"Essendon",22,18,5,8,-1,-12,-2,-5,6.69999999999999,0,0,2,2,20,-1,-7,-10,312,-9,-15,-6,4,1,1,3,"AWAY"
2018,"Round 12",2018-06-11,"Melbourne","Collingwood",91,133,"Collingwood",42,15,8,-3,19,1,-7,17,-0.600000000000009,-3,3,9,-20,21,-2,37,17,489,-3,-15,11,49,2,19,4,"AWAY"
2018,"Round 13",2018-06-16,"Carlton","Fremantle",46,103,"Fremantle",57,-6,6,-3,0,8,3,-23,2.8,3,-3,6,-21,19,6,-2,-14,746,-8,-13,-6,40,-6,-24,4,"AWAY"
2018,"Round 13",2018-06-16,"Gold Coast","St Kilda",78,80,"St Kilda",2,1,13,-10,31,6,27,65,1.8,-7,7,2,39,17,-16,26,19,396,-9,-22,18,27,17,45,3,"AWAY"
2018,"Round 13",2018-06-17,"Geelong","Richmond",65,83,"Richmond",18,3,-10,-1,-10,8,-3,2,4,3,-3,-2,-22,-9,8,24,26,384,-14,15,0,22,-8,-6,2,"AWAY"
2018,"Round 14",2018-06-21,"West Coast","Essendon",52,80,"Essendon",28,11,2,18,8,5,16,73,5.3,16,-16,3,35,-14,0,38,34,287,-17,18,6,-5,-2,55,-5,"AWAY"
2018,"Round 14",2018-06-23,"Brisbane","GWS",82,109,"GWS",27,13,2,6,6,5,20,-36,-1,8,-8,3,-3,1,3,-33,-30,142,3,7,4,34,-3,-46,0,"AWAY"
2018,"Round 14",2018-06-23,"Western Bulldogs","North Melbourne",75,77,"North Melbourne",2,-1,7,7,4,7,5,-33,-1.5,0,0,2,-15,-3,-3,-18,-15,-674,6,0,-3,-21,1,-41,-12,"AWAY"
2018,"Round 15",2018-06-30,"Carlton","Port Adelaide",69,90,"Port Adelaide",21,-3,7,-14,5,1,-7,-21,7,-2,2,4,-40,26,-3,19,24,274,7,-23,-2,2,4,-9,16,"AWAY"
2018,"Round 15",2018-06-30,"Gold Coast","Collingwood",60,99,"Collingwood",39,2,-10,-20,5,-6,2,14,6.3,-5,5,5,23,-6,9,-9,-16,515,21,11,15,23,-8,25,-10,"AWAY"
2018,"Round 15",2018-07-01,"Melbourne","St Kilda",117,119,"St Kilda",2,3,-7,12,-5,-8,-6,25,1.8,5,-5,-1,11,-12,4,14,3,-320,26,11,2,28,-3,35,-7,"AWAY"
2018,"Round 15",2018-07-01,"Fremantle","Brisbane",64,119,"Brisbane",55,-4,1,11,9,0,19,78,1.3,12,-12,6,26,3,-1,52,33,443,2,1,8,42,1,58,2,"AWAY"
2018,"Round 16",2018-07-05,"Sydney","Geelong",59,71,"Geelong",12,-3,-1,2,2,-3,11,31,1.60000000000001,2,-2,2,22,13,11,9,-1,249,-2,-10,3,53,-11,26,4,"AWAY"
2018,"Round 16",2018-07-07,"Western Bulldogs","Hawthorn",59,122,"Hawthorn",63,-2,4,3,7,13,24,31,1.30000000000001,-3,3,5,10,7,3,21,10,942,3,2,3,67,-2,5,3,"AWAY"
2018,"Round 16",2018-07-08,"Essendon","Collingwood",62,78,"Collingwood",16,-4,-2,-5,7,1,17,-4,-0.900000000000006,-9,9,-1,0,1,-4,-4,-4,42,-12,0,9,-18,4,-24,-6,"AWAY"
2018,"Round 17",2018-07-14,"Hawthorn","Brisbane",65,98,"Brisbane",33,-4,2,4,15,-1,37,5,-7,-2,2,6,15,-4,-2,-10,-15,726,11,14,13,48,1,-36,-11,"AWAY"
2018,"Round 17",2018-07-14,"Gold Coast","Essendon",51,95,"Essendon",44,21,-4,9,8,10,22,115,6.8,3,-3,7,48,19,-2,67,44,950,1,-8,12,75,1,101,5,"AWAY"
2018,"Round 17",2018-07-15,"Collingwood","West Coast",67,102,"West Coast",35,-6,-3,-27,-4,6,-11,-10,3.2,-4,4,6,-47,1,6,37,23,500,-1,7,-1,0,-4,-9,0,"AWAY"
2018,"Round 17",2018-07-15,"North Melbourne","Sydney",98,104,"Sydney",6,9,-2,10,-3,-2,-9,16,6.2,11,-11,-2,-10,1,6,26,15,156,-29,2,-1,1,-5,19,-2,"AWAY"
2018,"Round 18",2018-07-20,"St Kilda","Richmond",57,111,"Richmond",54,1,2,9,-6,4,12,-24,-1,11,-11,5,-28,10,12,4,-4,621,9,-2,-8,57,-10,-25,-2,"AWAY"
2018,"Round 18",2018-07-21,"Sydney","Gold Coast",64,88,"Gold Coast",24,-5,1,1,-1,6,2,-35,0,-1,1,1,-33,13,4,-2,-2,72,10,-9,-2,3,-4,-37,3,"AWAY"
2018,"Round 18",2018-07-21,"Brisbane","Adelaide",88,93,"Adelaide",5,-2,4,7,-2,1,5,16,1.09999999999999,-1,1,0,13,11,5,3,-16,-4,-23,-10,-6,2,-4,1,3,"AWAY"
2018,"Round 18",2018-07-22,"Carlton","Hawthorn",52,124,"Hawthorn",72,-1,-4,4,-1,-5,-3,23,3,10,-10,10,13,23,4,10,7,675,31,-17,3,51,-3,37,2,"AWAY"
2018,"Round 18",2018-07-22,"Port Adelaide","GWS",58,80,"GWS",22,3,3,-2,22,4,31,4,0.399999999999991,-2,2,4,-2,-7,0,6,-15,398,-2,13,19,31,1,-20,-7,"AWAY"
2018,"Round 19",2018-07-28,"Gold Coast","Carlton",44,79,"Carlton",35,1,-2,-13,-6,8,0,62,4.9,-6,6,6,14,8,3,48,46,505,-12,-2,-4,31,-3,53,0,"AWAY"
2018,"Round 19",2018-07-28,"Adelaide","Melbourne",77,90,"Melbourne",13,1,8,29,20,-1,-1,-26,3.3,7,-7,6,17,-1,-20,-43,-14,-234,7,3,12,3,21,-22,-12,"AWAY"
2018,"Round 19",2018-07-29,"Western Bulldogs","Port Adelaide",34,78,"Port Adelaide",44,1,-1,-12,-7,8,11,6,0.5,-4,4,5,-25,9,19,31,21,941,5,3,-6,62,-19,-1,1,"AWAY"
2018,"Round 19",2018-07-29,"Fremantle","Hawthorn",53,112,"Hawthorn",59,5,9,-6,4,8,24,53,2.30000000000001,-4,4,8,7,18,6,46,23,551,12,-15,-5,46,-6,33,11,"AWAY"
2018,"Round 20",2018-08-04,"Brisbane","North Melbourne",104,107,"North Melbourne",3,0,-10,-1,-14,-2,17,-32,-3.2,-2,2,-2,8,-13,12,-40,-44,-259,-12,10,-4,11,-12,-45,-10,"AWAY"
2018,"Round 20",2018-08-04,"St Kilda","Western Bulldogs",68,103,"Western Bulldogs",35,11,4,-8,6,1,9,2,-4.09999999999999,-7,7,6,25,-1,-4,-23,-8,365,3,7,2,8,2,-8,9,"AWAY"
2018,"Round 20",2018-08-05,"Carlton","GWS",46,151,"GWS",105,-4,5,-17,20,3,36,95,12,-1,1,17,34,22,12,61,25,1764,-18,-5,15,112,-8,68,2,"AWAY"
2018,"Round 21",2018-08-11,"Gold Coast","Richmond",51,125,"Richmond",74,8,-7,-2,-4,6,18,46,3.3,-1,1,13,36,20,10,10,-2,1039,2,-12,3,79,-10,23,2,"AWAY"
2018,"Round 21",2018-08-11,"Port Adelaide","West Coast",58,62,"West Coast",4,2,3,0,3,7,23,-27,-4.40000000000001,-1,1,1,-22,15,6,-5,-26,148,-17,-15,0,2,-5,-36,0,"AWAY"
2018,"Round 21",2018-08-12,"North Melbourne","Western Bulldogs",85,92,"Western Bulldogs",7,12,6,7,12,-10,6,101,-0.900000000000006,7,-7,3,80,5,3,21,-1,212,23,-5,6,25,-2,88,-4,"AWAY"
2018,"Round 21",2018-08-12,"Melbourne","Sydney",78,87,"Sydney",9,-5,-1,-12,0,0,-8,13,0.200000000000003,-1,2,5,-18,-17,-3,31,38,-85,-6,17,1,-3,2,19,-4,"AWAY"
2018,"Round 22",2018-08-18,"GWS","Sydney",60,80,"Sydney",20,3,0,2,7,-2,10,35,-0.0999999999999943,-8,8,5,33,6,1,2,-4,251,-5,1,7,15,-4,22,4,"AWAY"
2018,"Round 22",2018-08-18,"Gold Coast","Brisbane",74,78,"Brisbane",4,-2,-8,-24,-3,2,0,27,2.60000000000001,-7,7,1,-4,11,9,31,28,584,-13,-13,5,24,-8,12,0,"AWAY"
2018,"Round 22",2018-08-18,"St Kilda","Hawthorn",76,80,"Hawthorn",4,5,-2,6,0,4,-21,-28,2.19999999999999,-1,1,2,-16,-7,-7,-12,2,-260,17,9,2,11,6,-12,8,"AWAY"
2018,"Round 22",2018-08-19,"Carlton","Western Bulldogs",49,66,"Western Bulldogs",17,5,12,2,25,1,-13,21,7,0,0,5,9,9,-14,12,19,356,-4,-7,13,12,15,38,10,"AWAY"
2018,"Round 22",2018-08-19,"West Coast","Melbourne",91,108,"Melbourne",17,-11,2,9,14,1,22,26,4.09999999999999,4,-4,3,26,8,-5,0,-2,452,14,-4,12,20,5,15,3,"AWAY"
2018,"Round 23",2018-08-25,"Carlton","Adelaide",61,165,"Adelaide",104,6,-7,-15,-7,-1,-17,62,9.89999999999999,-3,3,13,27,-7,4,35,46,1710,-13,24,0,89,-5,74,-2,"AWAY"
2018,"Round 23",2018-08-25,"Sydney","Hawthorn",74,83,"Hawthorn",9,1,-2,3,9,1,8,-10,0.600000000000001,13,-13,4,-8,-3,0,-2,-9,-516,12,-1,11,-13,-1,-21,-3,"AWAY"
2018,"Round 23",2018-08-26,"Brisbane","West Coast",72,98,"West Coast",26,5,-1,0,5,1,9,-34,-0.299999999999997,-2,2,-1,-30,7,11,-4,-9,238,-9,-5,6,8,-10,-39,-7,"AWAY"
2018,"Round 23",2018-08-26,"St Kilda","North Melbourne",94,117,"North Melbourne",23,-4,-4,2,-9,-1,6,42,-2.09999999999999,-4,4,0,28,11,9,14,-6,311,-13,-6,-5,59,-11,31,2,"AWAY"
2018,"Round 23",2018-08-24,"Port Adelaide","Essendon",89,111,"Essendon",22,0,-4,-5,-7,0,-8,30,4.5,-5,5,2,-6,-4,4,36,33,490,-17,5,-3,14,-4,34,6,"AWAY"
2018,"Round 23",2018-08-25,"Fremantle","Collingwood",67,76,"Collingwood",9,-4,-1,11,-4,-5,6,-31,-6.09999999999999,2,-2,5,-22,-3,0,-9,-30,-181,-2,2,-3,-2,0,-40,-2,"AWAY"
2018,"Elimination Final",2018-09-08,"Sydney","GWS",30,79,"GWS",49,5,-2,0,7,-1,39,77,-3.5,-10,10,4,30,25,15,47,10,914,23,-18,9,66,-14,38,10,"AWAY"
2018,"Semi Final",2018-09-14,"Hawthorn","Melbourne",71,104,"Melbourne",33,-3,1,7,8,7,15,5,0.100000000000009,2,-2,6,23,-4,0,-18,-18,143,-3,11,7,0,-1,-18,3,"AWAY"
2018,"Preliminary Final",2018-09-21,"Richmond","Collingwood",58,97,"Collingwood",39,0,4,-13,8,9,6,64,7,-3,3,7,11,10,-6,53,49,539,-7,-4,4,13,6,61,-10,"AWAY"
2019,"Round 1",2019-03-21,"Carlton","Richmond",64,97,"Richmond",33,3,-6,2,-4,-1,0,-45,1.39999999999999,1,-1,3,-25,11,2,-20,-29,661,2,-7,2,21,-2,-52,1,"AWAY"
2019,"Round 1",2019-03-22,"Collingwood","Geelong",65,72,"Geelong",7,-3,-1,0,5,2,8,-6,0.899999999999991,-3,3,2,-1,9,-6,-5,-7,19,10,-11,6,-6,5,-8,0,"AWAY"
2019,"Round 1",2019-03-23,"Melbourne","Port Adelaide",61,87,"Port Adelaide",26,1,-6,-4,-3,4,1,93,3.39999999999999,8,-8,2,72,14,9,21,26,105,8,-11,3,50,-8,93,-4,"AWAY"
2019,"Round 1",2019-03-23,"Adelaide","Hawthorn",55,87,"Hawthorn",32,3,-2,12,-9,1,-18,-72,-0.300000000000011,9,-9,4,-68,-3,9,-4,-10,376,20,8,-7,-7,-10,-63,12,"AWAY"
2019,"Round 2",2019-03-28,"Richmond","Collingwood",66,110,"Collingwood",44,2,2,-8,2,7,23,164,11.3,-17,16,7,57,18,9,107,96,637,-4,-11,0,73,-9,154,7,"AWAY"
2019,"Round 2",2019-03-29,"Sydney","Adelaide",62,88,"Adelaide",26,-1,0,-28,-3,0,-3,-4,-2.89999999999999,-11,11,-1,-16,-2,4,12,3,349,-3,8,-3,6,-4,-6,-4,"AWAY"
2019,"Round 2",2019-03-30,"Essendon","St Kilda",65,76,"St Kilda",11,4,3,3,-2,-8,-13,-13,6.3,4,-4,0,1,-4,5,-14,-23,337,-11,3,-5,13,-3,0,-8,"AWAY"
2019,"Round 2",2019-03-31,"North Melbourne","Brisbane",87,107,"Brisbane",20,1,10,4,1,2,-3,24,5.59999999999999,-6,6,1,-19,23,0,43,34,567,13,-19,-9,32,0,30,5,"AWAY"
2019,"Round 2",2019-03-31,"Hawthorn","Western Bulldogs",87,106,"Western Bulldogs",19,-4,8,-9,12,-6,5,92,5.40000000000001,-9,9,0,71,17,-1,21,26,691,18,-15,4,17,1,91,2,"AWAY"
